file,matched_term,row_index,row_text
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,259,nan | nan | nan | nan | nan | 21.0 | 23.0 | nan | nan | M01_LDA_faced_30ch | 0.3761160714285714 | 0.3272666742316044 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,260,nan | nan | nan | nan | nan | 21.0 | 24.0 | nan | nan | M01_LDA_faced_30ch | 0.3415178571428571 | 0.2237777142692462 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,261,nan | nan | nan | nan | nan | 21.0 | 25.0 | nan | nan | M01_LDA_faced_30ch | 0.4765625 | 0.4346849061605505 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,262,nan | nan | nan | nan | nan | 21.0 | 26.0 | nan | nan | M01_LDA_faced_30ch | 0.5033482142857143 | 0.4753743811979791 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,263,nan | nan | nan | nan | nan | 21.0 | 27.0 | nan | nan | M01_LDA_faced_30ch | 0.5044642857142857 | 0.4527408271778603 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,264,nan | nan | nan | nan | nan | 21.0 | 28.0 | nan | nan | M01_LDA_faced_30ch | 0.5178571428571429 | 0.504803860622485 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,265,nan | nan | nan | nan | nan | 21.0 | 29.0 | nan | nan | M01_LDA_faced_30ch | 0.5122767857142857 | 0.4951719906424625 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,266,nan | nan | nan | nan | nan | 21.0 | 30.0 | nan | nan | M01_LDA_faced_30ch | 0.4330357142857143 | 0.3602980461973077 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,267,nan | nan | nan | nan | nan | 21.0 | 31.0 | nan | nan | M01_LDA_faced_30ch | 0.1930803571428571 | 0.1466824787950865 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,268,nan | nan | nan | nan | nan | 21.0 | 32.0 | nan | nan | M01_LDA_faced_30ch | 0.4720982142857143 | 0.4134785209140572 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,269,nan | nan | nan | nan | nan | 21.0 | 33.0 | nan | nan | M01_LDA_faced_30ch | 0.3627232142857143 | 0.3351251050402154 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,270,nan | nan | nan | nan | nan | 21.0 | 34.0 | nan | nan | M01_LDA_faced_30ch | 0.5401785714285714 | 0.5209642344160605 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,271,nan | nan | nan | nan | nan | 21.0 | 35.0 | nan | nan | M01_LDA_faced_30ch | 0.5145089285714286 | 0.4620338749759736 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,272,nan | nan | nan | nan | nan | 21.0 | 36.0 | nan | nan | M01_LDA_faced_30ch | 0.4542410714285714 | 0.4084648368894807 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,273,nan | nan | nan | nan | nan | 21.0 | 37.0 | nan | nan | M01_LDA_faced_30ch | 0.3950892857142857 | 0.3454831364314608 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,274,nan | nan | nan | nan | nan | 21.0 | 38.0 | nan | nan | M01_LDA_faced_30ch | 0.5267857142857143 | 0.4710011713371563 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,275,nan | nan | nan | nan | nan | 21.0 | 39.0 | nan | nan | M01_LDA_faced_30ch | 0.4720982142857143 | 0.416647607513027 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,276,nan | nan | nan | nan | nan | 21.0 | 40.0 | nan | nan | M01_LDA_faced_30ch | 0.4352678571428571 | 0.3942854730202904 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,277,nan | nan | nan | nan | nan | 21.0 | 41.0 | nan | nan | M01_LDA_faced_30ch | 0.4821428571428571 | 0.4510291841719275 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,278,nan | nan | nan | nan | nan | 21.0 | 42.0 | nan | nan | M01_LDA_faced_30ch | 0.5167410714285714 | 0.4913801424966858 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,279,nan | nan | nan | nan | nan | 21.0 | 43.0 | nan | nan | M01_LDA_faced_30ch | 0.5435267857142857 | 0.4901211147833073 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,280,nan | nan | nan | nan | nan | 21.0 | 44.0 | nan | nan | M01_LDA_faced_30ch | 0.5915178571428571 | 0.5769976369828023 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,281,nan | nan | nan | nan | nan | 21.0 | 45.0 | nan | nan | M01_LDA_faced_30ch | 0.4419642857142857 | 0.3908940464722023 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,282,nan | nan | nan | nan | nan | 21.0 | 46.0 | nan | nan | M01_LDA_faced_30ch | 0.4810267857142857 | 0.4377406386902993 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,283,nan | nan | nan | nan | nan | 21.0 | 47.0 | nan | nan | M01_LDA_faced_30ch | 0.4564732142857143 | 0.4136349830114405 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,284,nan | nan | nan | nan | nan | 21.0 | 48.0 | nan | nan | M01_LDA_faced_30ch | 0.4486607142857143 | 0.4183836242844655 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,285,nan | nan | nan | nan | nan | 21.0 | 49.0 | nan | nan | M01_LDA_faced_30ch | 0.4241071428571428 | 0.3676978121314741 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,286,nan | nan | nan | nan | nan | 21.0 | 50.0 | nan | nan | M01_LDA_faced_30ch | 0.6294642857142857 | 0.6183152201547822 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,287,nan | nan | nan | nan | nan | 21.0 | 51.0 | nan | nan | M01_LDA_faced_30ch | 0.4587053571428571 | 0.4388786646922654 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,288,nan | nan | nan | nan | nan | 21.0 | 52.0 | nan | nan | M01_LDA_faced_30ch | 0.4453125 | 0.3527485340644698 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,289,nan | nan | nan | nan | nan | 21.0 | 53.0 | nan | nan | M01_LDA_faced_30ch | 0.4118303571428571 | 0.4062648189051747 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,290,nan | nan | nan | nan | nan | 21.0 | 54.0 | nan | nan | M01_LDA_faced_30ch | 0.4899553571428571 | 0.4785824633240765 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,291,nan | nan | nan | nan | nan | 21.0 | 55.0 | nan | nan | M01_LDA_faced_30ch | 0.4933035714285714 | 0.4533600434696132 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,292,nan | nan | nan | nan | nan | 21.0 | 56.0 | nan | nan | M01_LDA_faced_30ch | 0.4720982142857143 | 0.4202562955321471 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,293,nan | nan | nan | nan | nan | 21.0 | 57.0 | nan | nan | M01_LDA_faced_30ch | 0.4553571428571428 | 0.4090233515231379 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,294,nan | nan | nan | nan | nan | 21.0 | 58.0 | nan | nan | M01_LDA_faced_30ch | 0.4799107142857143 | 0.4091660593754939 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,295,nan | nan | nan | nan | nan | 21.0 | 59.0 | nan | nan | M01_LDA_faced_30ch | 0.3883928571428571 | 0.3530369159758664 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,296,nan | nan | nan | nan | nan | 21.0 | 60.0 | nan | nan | M01_LDA_faced_30ch | 0.46875 | 0.3899528374938651 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,297,nan | nan | nan | nan | nan | 21.0 | 61.0 | nan | nan | M01_LDA_faced_30ch | 0.4308035714285714 | 0.401768559021916 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,298,nan | nan | nan | nan | nan | 21.0 | 62.0 | nan | nan | M01_LDA_faced_30ch | 0.4051339285714285 | 0.3794621163010179 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,299,nan | nan | nan | nan | nan | 21.0 | 63.0 | nan | nan | M01_LDA_faced_30ch | 0.5133928571428571 | 0.461761106851874 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,300,nan | nan | nan | nan | nan | 21.0 | 64.0 | nan | nan | M01_LDA_faced_30ch | 0.4832589285714285 | 0.4276574033272907 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,301,nan | nan | nan | nan | nan | 21.0 | 65.0 | nan | nan | M01_LDA_faced_30ch | 0.4051339285714285 | 0.3521245258016781 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,302,nan | nan | nan | nan | nan | 21.0 | 66.0 | nan | nan | M01_LDA_faced_30ch | 0.3560267857142857 | 0.305564365881741 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,303,nan | nan | nan | nan | nan | 21.0 | 67.0 | nan | nan | M01_LDA_faced_30ch | 0.4933035714285714 | 0.4571914445847733 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,304,nan | nan | nan | nan | nan | 21.0 | 68.0 | nan | nan | M01_LDA_faced_30ch | 0.4084821428571428 | 0.3517601124726484 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,305,nan | nan | nan | nan | nan | 21.0 | 69.0 | nan | nan | M01_LDA_faced_30ch | 0.4174107142857143 | 0.3542849779442238 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,306,nan | nan | nan | nan | nan | 21.0 | 70.0 | nan | nan | M01_LDA_faced_30ch | 0.4263392857142857 | 0.3649109144026182 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,307,nan | nan | nan | nan | nan | 21.0 | 71.0 | nan | nan | M01_LDA_faced_30ch | 0.4430803571428571 | 0.3746804617133816 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,308,nan | nan | nan | nan | nan | 21.0 | 72.0 | nan | nan | M01_LDA_faced_30ch | 0.4553571428571428 | 0.4240560947944978 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,309,nan | nan | nan | nan | nan | 21.0 | 73.0 | nan | nan | M01_LDA_faced_30ch | 0.3872767857142857 | 0.3572914637959775 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,310,nan | nan | nan | nan | nan | 21.0 | 74.0 | nan | nan | M01_LDA_faced_30ch | 0.4017857142857143 | 0.324458527626511 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,311,nan | nan | nan | nan | nan | 21.0 | 75.0 | nan | nan | M01_LDA_faced_30ch | 0.4598214285714285 | 0.3797152404757657 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,312,nan | nan | nan | nan | nan | 21.0 | 76.0 | nan | nan | M01_LDA_faced_30ch | 0.3571428571428571 | 0.3068060921732423 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,313,nan | nan | nan | nan | nan | 21.0 | 77.0 | nan | nan | M01_LDA_faced_30ch | 0.4955357142857143 | 0.3987361257883929 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,314,nan | nan | nan | nan | nan | 21.0 | 78.0 | nan | nan | M01_LDA_faced_30ch | 0.4475446428571428 | 0.3789976057190298 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,315,nan | nan | nan | nan | nan | 21.0 | 79.0 | nan | nan | M01_LDA_faced_30ch | 0.5491071428571429 | 0.5010085284685079 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,316,nan | nan | nan | nan | nan | 21.0 | 80.0 | nan | nan | M01_LDA_faced_30ch | 0.4732142857142857 | 0.4258825228529498 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,317,nan | nan | nan | nan | nan | 21.0 | 81.0 | nan | nan | M01_LDA_faced_30ch | 0.3660714285714285 | 0.3277930437473504 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,318,nan | nan | nan | nan | nan | 21.0 | 82.0 | nan | nan | M01_LDA_faced_30ch | 0.4497767857142857 | 0.3785133080717699 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,319,nan | nan | nan | nan | nan | 21.0 | 83.0 | nan | nan | M01_LDA_faced_30ch | 0.4720982142857143 | 0.4085821947906268 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,320,nan | nan | nan | nan | nan | 21.0 | 84.0 | nan | nan | M01_LDA_faced_30ch | 0.5658482142857143 | 0.5235320238891931 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,321,nan | nan | nan | nan | nan | 21.0 | 85.0 | nan | nan | M01_LDA_faced_30ch | 0.4397321428571428 | 0.35718831526482 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,322,nan | nan | nan | nan | nan | 21.0 | 86.0 | nan | nan | M01_LDA_faced_30ch | 0.4397321428571428 | 0.3752072282554721 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,323,nan | nan | nan | nan | nan | 21.0 | 87.0 | nan | nan | M01_LDA_faced_30ch | 0.3225446428571428 | 0.2609593004997128 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,324,nan | nan | nan | nan | nan | 21.0 | 88.0 | nan | nan | M01_LDA_faced_30ch | 0.3660714285714285 | 0.3180761893440695 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,325,nan | nan | nan | nan | nan | 21.0 | 89.0 | nan | nan | M01_LDA_faced_30ch | 0.3883928571428571 | 0.3245562609638789 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,326,nan | nan | nan | nan | nan | 21.0 | 90.0 | nan | nan | M01_LDA_faced_30ch | 0.4631696428571428 | 0.3859769872124841 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,327,nan | nan | nan | nan | nan | 21.0 | 91.0 | nan | nan | M01_LDA_faced_30ch | 0.4921875 | 0.4301720504141241 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,328,nan | nan | nan | nan | nan | 21.0 | 92.0 | nan | nan | M01_LDA_faced_30ch | 0.3270089285714285 | 0.2462597264998013 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,329,nan | nan | nan | nan | nan | 21.0 | 93.0 | nan | nan | M01_LDA_faced_30ch | 0.4921875 | 0.4645271546593104 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,330,nan | nan | nan | nan | nan | 21.0 | 94.0 | nan | nan | M01_LDA_faced_30ch | 0.5089285714285714 | 0.4678831403616986 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,331,nan | nan | nan | nan | nan | 21.0 | 95.0 | nan | nan | M01_LDA_faced_30ch | 0.4207589285714285 | 0.3787865332026234 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,332,nan | nan | nan | nan | nan | 21.0 | 96.0 | nan | nan | M01_LDA_faced_30ch | 0.4587053571428571 | 0.4171799401299418 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,333,nan | nan | nan | nan | nan | 21.0 | 97.0 | nan | nan | M01_LDA_faced_30ch | 0.4363839285714285 | 0.3765319976456436 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,334,nan | nan | nan | nan | nan | 21.0 | 98.0 | nan | nan | M01_LDA_faced_30ch | 0.3526785714285714 | 0.33188901322239 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,335,nan | nan | nan | nan | nan | 21.0 | 99.0 | nan | nan | M01_LDA_faced_30ch | 0.3660714285714285 | 0.3248908909770058 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,336,nan | nan | nan | nan | nan | 7.0 | 1.0 | nan | nan | M01_LDA_faced_30ch | 0.4274553571428571 | 0.372735408416225 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
results/aggregates/deep_models_seediv/deep_models_all_folds.csv,FACED,337,nan | nan | nan | nan | nan | 7.0 | 2.0 | nan | nan | M01_LDA_faced_30ch | 0.4151785714285714 | 0.3786616754019914 | 896.0 | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan | nan
